"id","_time","longitude","latitude"
3,2008-02-05 18:37:58,116.43406,39.89784
3,2008-02-05 18:42:58,116.42235,39.86988
3,2008-02-05 18:47:58,116.39324,39.86445
3,2008-02-05 18:52:58,116.39755,39.84921
3,2008-02-05 18:57:58,116.40678,39.84093
3,2008-02-05 19:02:58,116.40883,39.83757
3,2008-02-05 19:07:58,116.40832,39.85162
3,2008-02-05 19:12:58,116.41538,39.8668
3,2008-02-05 19:17:58,116.41298,39.88685
3,2008-02-05 19:22:59,116.41223,39.90175
3,2008-02-05 19:27:59,116.41191,39.9089
3,2008-02-05 19:32:59,116.41485,39.92288
3,2008-02-05 19:37:59,116.43211,39.92283
3,2008-02-05 19:42:58,116.43878,39.92202
3,2008-02-05 19:47:58,116.45426,39.91829
3,2008-02-05 19:52:58,116.47041,39.91445
3,2008-02-05 19:57:58,116.49001,39.91432
3,2008-02-05 20:02:58,116.50109,39.91462
3,2008-02-05 20:07:58,116.51443,39.91554
3,2008-02-05 20:12:58,116.5237,39.90895
3,2008-02-05 20:12:58,116.5237,39.90895
3,2008-02-05 20:17:58,116.55796,39.90801
3,2008-02-05 20:22:58,116.57329,39.90764
3,2008-02-05 20:27:58,116.58086,39.91223
3,2008-02-05 20:32:58,116.58549,39.91521
3,2008-02-05 20:37:58,116.58256,39.9309
3,2008-02-05 20:42:58,116.59988,39.92478
3,2008-02-05 20:47:58,116.63346,39.92476
3,2008-02-05 20:52:58,116.65012,39.91681
3,2008-02-05 20:57:58,116.6516,39.90708
3,2008-02-05 21:02:58,116.66502,39.90742
3,2008-02-05 21:07:58,116.68426,39.91366
3,2008-02-05 21:12:58,116.69839,39.93522
3,2008-02-05 21:17:58,116.71306,39.97253
3,2008-02-05 21:22:58,116.74915,39.99493
3,2008-02-05 21:28:54,116.75238,40.0214
3,2008-02-05 21:32:58,116.75381,40.02125
3,2008-02-05 21:37:58,116.75382,40.02126
3,2008-02-05 21:42:58,116.75383,40.02126
3,2008-02-05 21:47:58,116.75384,40.02126
3,2008-02-05 21:52:57,116.75384,40.02127
3,2008-02-05 21:57:57,116.75384,40.02127
3,2008-02-05 22:02:57,116.75384,40.02127
3,2008-02-05 22:07:57,116.75383,40.02127
3,2008-02-05 22:12:57,116.75384,40.02127
3,2008-02-05 22:17:57,116.75384,40.02128
3,2008-02-05 22:22:57,116.75383,40.02128
3,2008-02-05 22:27:57,116.75383,40.02129
3,2008-02-05 22:32:58,116.75384,40.02129
3,2008-02-05 22:37:58,116.75384,40.02129
3,2008-02-05 22:37:58,116.75384,40.02129
3,2008-02-05 22:42:58,116.75384,40.0213
3,2008-02-05 22:47:58,116.75384,40.0213
3,2008-02-05 22:52:58,116.75384,40.0213
3,2008-02-05 22:57:58,116.75384,40.0213
3,2008-02-05 23:07:57,116.75384,40.0213
3,2008-02-05 23:12:57,116.75384,40.0213
3,2008-02-05 23:17:57,116.75384,40.0213
3,2008-02-05 23:22:57,116.75384,40.0213
3,2008-02-05 23:27:57,116.75384,40.0213
3,2008-02-05 23:32:57,116.75384,40.0213
3,2008-02-05 23:37:57,116.75384,40.0213
3,2008-02-05 23:42:57,116.75384,40.0213
3,2008-02-05 23:47:57,116.75384,40.0213
3,2008-02-05 23:52:57,116.75384,40.0213
3,2008-02-05 23:57:57,116.75384,40.0213
3,2008-02-06 00:02:57,116.75384,40.0213
3,2008-02-06 00:07:57,116.75383,40.0213
3,2008-02-06 00:12:57,116.75383,40.0213
3,2008-02-06 00:17:57,116.75383,40.0213
3,2008-02-06 00:22:57,116.75383,40.0213
3,2008-02-06 00:27:57,116.75383,40.0213
3,2008-02-06 00:32:57,116.75383,40.0213
3,2008-02-06 00:37:57,116.75383,40.0213
3,2008-02-06 00:42:56,116.75382,40.0213
3,2008-02-06 00:52:56,116.75382,40.02129
3,2008-02-06 00:57:56,116.75382,40.02129
3,2008-02-06 01:02:56,116.75382,40.02129
3,2008-02-06 01:02:56,116.75382,40.02129
3,2008-02-06 01:07:56,116.75381,40.02129
3,2008-02-06 01:12:56,116.75381,40.02128
3,2008-02-06 01:17:56,116.75381,40.02128
3,2008-02-06 01:22:57,116.75381,40.02128
3,2008-02-06 01:27:57,116.7538,40.02128
3,2008-02-06 01:32:57,116.7538,40.02128
3,2008-02-06 01:42:56,116.7538,40.02129
3,2008-02-06 01:47:56,116.7538,40.02129
3,2008-02-06 01:52:56,116.7538,40.02129
3,2008-02-06 01:57:56,116.7538,40.02129
3,2008-02-06 02:02:56,116.7538,40.02129
3,2008-02-06 02:12:56,116.7538,40.02129
3,2008-02-06 02:17:56,116.7538,40.02129
3,2008-02-06 02:22:57,116.7538,40.02128
3,2008-02-06 02:27:57,116.7538,40.02128
3,2008-02-06 02:32:57,116.7538,40.02128
3,2008-02-06 02:37:56,116.7538,40.02128
3,2008-02-06 02:42:56,116.7538,40.02128
3,2008-02-06 02:47:56,116.7538,40.02128
3,2008-02-06 02:52:56,116.7538,40.02128
3,2008-02-06 02:57:56,116.7538,40.02128
3,2008-02-06 03:02:56,116.7538,40.02128
3,2008-02-06 03:07:56,116.7538,40.02128
3,2008-02-06 03:12:56,116.7538,40.02128
3,2008-02-06 03:17:56,116.7538,40.02128
3,2008-02-06 03:22:56,116.75381,40.02128
3,2008-02-06 03:27:56,116.75381,40.02128
3,2008-02-06 03:27:56,116.75381,40.02128
3,2008-02-06 03:32:56,116.75381,40.02128
3,2008-02-06 03:37:56,116.75381,40.02128
3,2008-02-06 03:42:55,116.75381,40.02128
3,2008-02-06 03:47:55,116.75381,40.02128
3,2008-02-06 03:52:55,116.75381,40.02128
3,2008-02-06 03:57:55,116.75381,40.02128
3,2008-02-06 04:02:55,116.75381,40.02128
3,2008-02-06 04:07:55,116.75381,40.02129
3,2008-02-06 04:12:55,116.75381,40.02129
3,2008-02-06 04:17:55,116.75381,40.02129
3,2008-02-06 04:22:56,116.75382,40.02129
3,2008-02-06 04:27:56,116.75382,40.02129
3,2008-02-06 04:32:56,116.75382,40.02129
3,2008-02-06 04:37:56,116.75381,40.02129
3,2008-02-06 04:42:56,116.75381,40.02129
3,2008-02-06 04:47:56,116.75382,40.02129
3,2008-02-06 04:52:55,116.75382,40.02129
3,2008-02-06 04:57:55,116.75382,40.02129
3,2008-02-06 05:02:55,116.75382,40.02129
3,2008-02-06 05:07:55,116.75382,40.02129
3,2008-02-06 05:12:55,116.75382,40.02129
3,2008-02-06 05:17:55,116.75382,40.02129
3,2008-02-06 05:22:55,116.75382,40.02129
3,2008-02-06 05:27:55,116.75382,40.02129
3,2008-02-06 05:32:56,116.75382,40.02129
3,2008-02-06 05:37:56,116.75382,40.02129
3,2008-02-06 05:42:56,116.75382,40.02129
3,2008-02-06 05:47:56,116.75382,40.02129
3,2008-02-06 05:52:55,116.75382,40.02129
3,2008-02-06 05:52:55,116.75382,40.02129
3,2008-02-06 05:57:55,116.75382,40.02129
3,2008-02-06 06:02:55,116.75382,40.02129
3,2008-02-06 06:07:55,116.75382,40.02128
3,2008-02-06 06:12:55,116.75382,40.02128
3,2008-02-06 06:17:55,116.75382,40.02128
3,2008-02-06 06:22:55,116.75382,40.02128
3,2008-02-06 06:27:55,116.75382,40.02128
3,2008-02-06 06:32:55,116.75381,40.02128
3,2008-02-06 06:37:55,116.75381,40.02128
3,2008-02-06 06:42:55,116.75381,40.02128
3,2008-02-06 06:47:55,116.75381,40.02128
3,2008-02-06 06:52:55,116.75381,40.02128
3,2008-02-06 06:57:54,116.75381,40.02129
3,2008-02-06 07:02:54,116.7538,40.02129
3,2008-02-06 07:07:54,116.7538,40.02129
3,2008-02-06 07:12:54,116.7538,40.02128
3,2008-02-06 07:17:54,116.7538,40.02129
3,2008-02-06 07:22:54,116.7538,40.02129
3,2008-02-06 07:27:54,116.7538,40.02129
3,2008-02-06 07:32:54,116.7538,40.02129
3,2008-02-06 07:37:54,116.7538,40.02129
3,2008-02-06 07:42:55,116.7538,40.02129
3,2008-02-06 07:47:55,116.75381,40.02129
3,2008-02-06 07:52:55,116.75381,40.02129
3,2008-02-06 08:02:54,116.7538,40.02129
3,2008-02-06 08:07:54,116.7538,40.02129
3,2008-02-06 08:12:54,116.7538,40.02129
3,2008-02-06 08:17:54,116.7538,40.02129
3,2008-02-06 08:17:54,116.7538,40.02129
3,2008-02-06 08:22:54,116.7538,40.02129
3,2008-02-06 08:27:54,116.75381,40.02129
3,2008-02-06 08:32:54,116.75381,40.02129
3,2008-02-06 08:37:54,116.75381,40.02129
3,2008-02-06 08:42:55,116.75381,40.02129
3,2008-02-06 08:47:55,116.75381,40.02129
3,2008-02-06 08:52:55,116.75381,40.02129
3,2008-02-06 08:57:55,116.75382,40.02129
3,2008-02-06 09:02:54,116.75382,40.02129
3,2008-02-06 09:07:54,116.75382,40.02129
3,2008-02-06 09:12:54,116.75382,40.02129
3,2008-02-06 09:17:54,116.75382,40.02129
3,2008-02-06 09:22:54,116.75382,40.0213
3,2008-02-06 09:32:54,116.75382,40.0213
3,2008-02-06 09:37:54,116.75382,40.0213
3,2008-02-06 09:47:54,116.75381,40.0213
3,2008-02-06 09:52:54,116.75381,40.0213
3,2008-02-06 09:57:54,116.75052,40.01374
3,2008-02-06 10:02:54,116.72874,39.9869
3,2008-02-06 10:07:54,116.68277,39.98533
3,2008-02-06 10:12:54,116.65614,39.95498
3,2008-02-06 10:17:54,116.65195,39.93289
3,2008-02-06 10:22:53,116.62512,39.92608
3,2008-02-06 10:27:53,116.5842,39.92639
3,2008-02-06 10:32:54,116.58306,39.93115
3,2008-02-06 10:37:54,116.57737,39.91892
3,2008-02-06 10:42:54,116.57079,39.91088
3,2008-02-06 10:42:54,116.57079,39.91088
3,2008-02-06 10:47:54,116.58383,39.91903
3,2008-02-06 10:47:54,116.58383,39.91903
3,2008-02-06 10:52:54,116.58784,39.92633
3,2008-02-06 10:57:54,116.58519,39.91528
3,2008-02-06 11:02:54,116.58671,39.91519
3,2008-02-06 11:07:54,116.58512,39.91336
3,2008-02-06 11:12:53,116.57202,39.91371
3,2008-02-06 11:13:09,116.57098,39.91363
3,2008-02-06 11:17:53,116.57534,39.90794
3,2008-02-06 11:22:53,116.58251,39.90508
3,2008-02-06 11:27:53,116.5742,39.90832
3,2008-02-06 11:32:53,116.57096,39.90972
3,2008-02-06 11:37:53,116.57107,39.90963
3,2008-02-06 11:42:53,116.56188,39.91473
3,2008-02-06 11:47:53,116.54294,39.91488
3,2008-02-06 11:52:53,116.53254,39.92265
3,2008-02-06 12:02:54,116.47154,39.92175
3,2008-02-06 12:07:54,116.45472,39.92206
3,2008-02-06 12:12:54,116.44102,39.92558
3,2008-02-06 12:17:53,116.42858,39.91558
3,2008-02-06 12:22:53,116.40147,39.9066
3,2008-02-06 12:27:53,116.386,39.89893
3,2008-02-06 12:32:54,116.39035,39.89861
3,2008-02-06 12:37:53,116.40593,39.89612
3,2008-02-06 12:42:53,116.41221,39.89773
3,2008-02-06 12:47:53,116.40912,39.89377
3,2008-02-06 12:52:53,116.40913,39.89377
3,2008-02-06 12:57:53,116.41274,39.89764
3,2008-02-06 13:02:53,116.40487,39.89146
3,2008-02-06 13:07:53,116.38031,39.88819
3,2008-02-06 13:07:53,116.38031,39.88819
3,2008-02-06 13:12:53,116.37791,39.89792
3,2008-02-06 13:12:53,116.37791,39.89792
3,2008-02-06 13:17:53,116.37625,39.8975
3,2008-02-06 13:22:52,116.37236,39.89383
3,2008-02-06 13:27:52,116.36814,39.88206
3,2008-02-06 13:32:52,116.35056,39.86701
3,2008-02-06 13:37:52,116.3119,39.86712
3,2008-02-06 13:42:52,116.30743,39.87361
3,2008-02-06 13:47:52,116.31195,39.87623
3,2008-02-06 13:52:52,116.3161,39.88319
3,2008-02-06 13:57:52,116.31986,39.88256
3,2008-02-06 14:02:53,116.33671,39.89171
3,2008-02-06 14:12:52,116.33806,39.91256
3,2008-02-06 14:17:52,116.35158,39.90947
3,2008-02-06 14:22:52,116.35625,39.9124
3,2008-02-06 14:27:52,116.36711,39.91028
3,2008-02-06 14:32:53,116.3675,39.91017
3,2008-02-06 14:37:53,116.35304,39.90572
3,2008-02-06 14:42:53,116.34892,39.93926
3,2008-02-06 14:47:52,116.33365,39.94609
3,2008-02-06 14:52:52,116.3357,39.95643
3,2008-02-06 15:03:11,116.37739,39.96651
3,2008-02-06 15:07:52,116.41036,39.96764
3,2008-02-06 15:12:52,116.44855,39.95161
3,2008-02-06 15:45:08,116.45383,39.94746
3,2008-02-06 15:52:52,116.46219,39.92838
3,2008-02-06 15:57:52,116.46096,39.92703
3,2008-02-06 16:02:52,116.47162,39.92159
3,2008-02-06 16:07:51,116.4933,39.90685
3,2008-02-06 19:20:18,116.43365,39.92398
3,2008-02-06 19:25:18,116.44716,39.92135
3,2008-02-06 19:30:18,116.45829,39.9274
3,2008-02-06 19:35:18,116.46666,39.92906
3,2008-02-06 19:40:16,116.47197,39.92194
3,2008-02-06 19:45:16,116.46262,39.92842
3,2008-02-06 19:50:16,116.45765,39.92204
3,2008-02-06 19:55:16,116.4555,39.9143
3,2008-02-06 20:00:16,116.43292,39.89245
3,2008-02-06 20:05:16,116.41004,39.89177
3,2008-02-06 20:10:16,116.37857,39.88806
3,2008-02-06 20:15:16,116.37547,39.87753
3,2008-02-06 20:20:17,116.35778,39.87308
3,2008-02-06 20:25:17,116.35777,39.88052
3,2008-02-06 20:30:16,116.36733,39.88774
3,2008-02-06 20:35:16,116.36811,39.87015
3,2008-02-06 20:40:16,116.41489,39.8698
3,2008-02-06 20:45:16,116.42553,39.86001
3,2008-02-06 20:50:16,116.43313,39.86781
3,2008-02-06 20:55:16,116.42939,39.88254
3,2008-02-06 21:00:16,116.46139,39.88305
3,2008-02-06 21:05:16,116.48696,39.88171
3,2008-02-06 21:10:16,116.48391,39.89276
3,2008-02-07 18:10:31,116.75385,40.02131
3,2008-02-07 18:15:31,116.75386,40.02127
3,2008-02-07 18:20:31,116.75385,40.02127
3,2008-02-07 18:25:31,116.75385,40.02127
3,2008-02-07 18:30:31,116.75385,40.02127
3,2008-02-07 18:35:31,116.75385,40.02127
3,2008-02-07 18:40:31,116.75385,40.02126
3,2008-02-07 18:45:31,116.75385,40.02125
3,2008-02-07 18:50:32,116.75385,40.02126
3,2008-02-07 18:55:32,116.75385,40.02125
3,2008-02-07 19:00:31,116.75385,40.02124
3,2008-02-07 19:05:31,116.75385,40.02124
3,2008-02-07 19:10:31,116.75385,40.02123
3,2008-02-07 19:15:31,116.75385,40.02123
3,2008-02-07 19:20:31,116.75385,40.02123
3,2008-02-07 19:20:31,116.75385,40.02123
3,2008-02-07 19:25:31,116.75385,40.02123
3,2008-02-07 19:30:31,116.75385,40.02123
3,2008-02-07 19:35:31,116.75385,40.02123
3,2008-02-07 19:40:31,116.75385,40.02123
3,2008-02-07 19:45:31,116.75385,40.02123
3,2008-02-07 19:50:31,116.75385,40.02123
3,2008-02-07 19:55:31,116.75385,40.02123
3,2008-02-07 20:00:31,116.75385,40.02123
3,2008-02-07 20:05:31,116.75385,40.02124
3,2008-02-07 20:10:31,116.75385,40.02124
3,2008-02-07 20:15:31,116.75385,40.02124
3,2008-02-07 20:20:30,116.75385,40.02125
3,2008-02-07 20:25:30,116.75385,40.02125
3,2008-02-07 20:30:30,116.75385,40.02125
3,2008-02-07 20:35:30,116.75385,40.02126
3,2008-02-07 20:40:30,116.75385,40.02126
3,2008-02-07 20:45:30,116.75385,40.02126
3,2008-02-07 20:50:30,116.75385,40.02126
3,2008-02-07 20:55:30,116.75385,40.02126
3,2008-02-07 21:00:30,116.75385,40.02127
3,2008-02-07 21:05:30,116.75385,40.02127
3,2008-02-07 21:10:30,116.75385,40.02127
3,2008-02-07 21:15:30,116.75385,40.02127
3,2008-02-07 21:20:30,116.75385,40.02127
3,2008-02-07 21:25:30,116.75385,40.02127
3,2008-02-07 21:30:31,116.75386,40.02127
3,2008-02-07 21:35:31,116.75386,40.02127
3,2008-02-07 21:40:31,116.75386,40.02127
3,2008-02-07 21:45:31,116.75386,40.02127
3,2008-02-07 21:45:31,116.75386,40.02127
3,2008-02-07 21:50:30,116.75386,40.02127
3,2008-02-07 21:55:30,116.75386,40.02127
3,2008-02-07 22:00:30,116.75386,40.02127
3,2008-02-07 22:05:30,116.75385,40.02127
3,2008-02-07 22:10:30,116.75386,40.02127
3,2008-02-07 22:15:30,116.75386,40.02127
3,2008-02-07 22:20:30,116.75386,40.02127
3,2008-02-07 22:25:30,116.75386,40.02127
3,2008-02-07 22:30:30,116.75385,40.02126
3,2008-02-07 22:35:30,116.75385,40.02126
3,2008-02-07 22:40:30,116.75385,40.02126
3,2008-02-07 22:45:30,116.75385,40.02126
3,2008-02-07 22:50:30,116.75385,40.02126
3,2008-02-07 22:55:30,116.75385,40.02126
3,2008-02-07 23:00:30,116.75385,40.02126
3,2008-02-07 23:05:29,116.75385,40.02127
3,2008-02-07 23:10:29,116.75385,40.02127
3,2008-02-07 23:15:29,116.75385,40.02127
3,2008-02-07 23:20:30,116.75385,40.02128
3,2008-02-07 23:25:30,116.75385,40.02128
3,2008-02-07 23:30:30,116.75385,40.02128
3,2008-02-07 23:35:30,116.75385,40.02128
3,2008-02-07 23:40:29,116.75385,40.02128
3,2008-02-07 23:45:29,116.75385,40.02128
3,2008-02-07 23:50:29,116.75385,40.02128
3,2008-02-07 23:55:29,116.75385,40.02128
3,2008-02-08 00:00:29,116.75385,40.02128
3,2008-02-08 00:05:29,116.75385,40.02128
3,2008-02-08 00:10:29,116.75385,40.02128
3,2008-02-08 00:10:29,116.75385,40.02128
3,2008-02-08 00:15:29,116.75386,40.02128
3,2008-02-08 00:20:29,116.75386,40.02128
3,2008-02-08 00:25:29,116.75386,40.02128
3,2008-02-08 00:30:29,116.75386,40.02128
3,2008-02-08 00:35:29,116.75386,40.02128
3,2008-02-08 00:40:30,116.75386,40.02128
3,2008-02-08 00:45:30,116.75386,40.02128
3,2008-02-08 00:50:30,116.75386,40.02128
3,2008-02-08 00:55:30,116.75387,40.02128
3,2008-02-08 01:00:29,116.75387,40.02128
3,2008-02-08 01:05:29,116.75387,40.02128
3,2008-02-08 01:10:29,116.75387,40.02128
3,2008-02-08 01:15:29,116.75387,40.02128
3,2008-02-08 01:20:29,116.75387,40.02128
3,2008-02-08 01:25:29,116.75388,40.02128
3,2008-02-08 01:30:29,116.75388,40.02128
3,2008-02-08 01:35:29,116.75388,40.02128
3,2008-02-08 01:40:29,116.75388,40.02128
3,2008-02-08 01:45:29,116.75388,40.02128
3,2008-02-08 01:50:29,116.75388,40.02128
3,2008-02-08 01:55:29,116.75389,40.02128
3,2008-02-08 02:00:29,116.75389,40.02128
3,2008-02-08 02:25:28,116.75388,40.02128
3,2008-02-08 02:45:29,116.75388,40.02128
3,2008-02-08 02:50:29,116.75388,40.02128
3,2008-02-08 02:55:29,116.75388,40.02128
3,2008-02-08 03:00:29,116.75388,40.02128
3,2008-02-08 03:05:29,116.75388,40.02129
3,2008-02-08 03:10:29,116.75388,40.02129
3,2008-02-08 03:15:29,116.75388,40.02129
3,2008-02-08 03:20:28,116.75388,40.02128
3,2008-02-08 03:25:28,116.75388,40.02128
3,2008-02-08 03:30:28,116.75388,40.02128
3,2008-02-08 03:35:28,116.75388,40.02128
3,2008-02-08 03:40:28,116.75387,40.02129
3,2008-02-08 03:45:28,116.75387,40.02128
3,2008-02-08 03:50:28,116.75387,40.02128
3,2008-02-08 03:55:28,116.75388,40.02128
3,2008-02-08 04:00:28,116.75388,40.02128
3,2008-02-08 04:05:28,116.75388,40.02128
3,2008-02-08 04:15:28,116.75388,40.02128
3,2008-02-08 04:15:28,116.75388,40.02128
3,2008-02-08 04:15:28,116.75388,40.02128
3,2008-02-08 04:20:29,116.75388,40.02128
3,2008-02-08 04:25:29,116.75388,40.02128
3,2008-02-08 04:30:29,116.75388,40.02128
3,2008-02-08 04:35:28,116.75388,40.02128
3,2008-02-08 04:40:28,116.75388,40.02128
3,2008-02-08 04:45:28,116.75388,40.02128
3,2008-02-08 04:50:28,116.75388,40.02128
3,2008-02-08 04:55:28,116.75388,40.02128
3,2008-02-08 05:00:28,116.75389,40.02128
3,2008-02-08 05:00:28,116.75389,40.02128
3,2008-02-08 05:05:28,116.75389,40.02128
3,2008-02-08 05:10:28,116.75389,40.02127
3,2008-02-08 05:15:28,116.75389,40.02127
3,2008-02-08 05:20:28,116.75389,40.02127
3,2008-02-08 05:25:28,116.75389,40.02128
3,2008-02-08 05:30:28,116.75389,40.02128
3,2008-02-08 05:35:28,116.75389,40.02128
3,2008-02-08 05:40:28,116.75388,40.02128
3,2008-02-08 05:45:28,116.75388,40.02128
3,2008-02-08 05:50:28,116.75388,40.02128
3,2008-02-08 05:55:28,116.75388,40.02128
3,2008-02-08 06:00:27,116.75388,40.02128
3,2008-02-08 06:05:27,116.75388,40.02128
3,2008-02-08 06:10:27,116.75388,40.02128
3,2008-02-08 06:15:27,116.75387,40.02128
3,2008-02-08 06:20:27,116.75387,40.02128
3,2008-02-08 06:25:27,116.75387,40.02128
3,2008-02-08 06:30:27,116.75387,40.02128
3,2008-02-08 06:35:27,116.75386,40.02128
3,2008-02-08 06:40:27,116.75386,40.02129
3,2008-02-08 06:45:27,116.75386,40.02128
3,2008-02-08 06:50:27,116.75387,40.02128
3,2008-02-08 06:55:27,116.75387,40.02128
3,2008-02-08 07:00:28,116.75387,40.02128
3,2008-02-08 07:05:28,116.75387,40.02128
3,2008-02-08 07:10:28,116.75387,40.02129
3,2008-02-08 07:15:28,116.75387,40.02129
3,2008-02-08 07:20:27,116.75387,40.02129
3,2008-02-08 07:25:27,116.75387,40.02129
3,2008-02-08 07:25:27,116.75387,40.02129
3,2008-02-08 07:30:27,116.75387,40.02129
3,2008-02-08 07:35:27,116.75387,40.02129
3,2008-02-08 07:40:27,116.75387,40.02129
3,2008-02-08 07:45:27,116.75387,40.02129
3,2008-02-08 07:50:27,116.75387,40.02129
3,2008-02-08 07:55:27,116.75387,40.0213
3,2008-02-08 08:00:27,116.75387,40.0213
3,2008-02-08 08:05:27,116.75387,40.0213
3,2008-02-08 08:10:27,116.75387,40.0213
3,2008-02-08 08:15:27,116.75387,40.0213
3,2008-02-08 08:20:27,116.75387,40.0213
3,2008-02-08 08:25:27,116.75387,40.0213
3,2008-02-08 08:30:27,116.75387,40.0213
3,2008-02-08 08:35:27,116.75386,40.0213
3,2008-02-08 08:40:26,116.75386,40.0213
3,2008-02-08 08:45:26,116.75386,40.02129
3,2008-02-08 08:50:26,116.75386,40.02129
3,2008-02-08 08:55:26,116.75386,40.02129
3,2008-02-08 09:00:26,116.75386,40.02129
3,2008-02-08 09:10:26,116.75386,40.02128
3,2008-02-08 09:15:26,116.75386,40.02128
3,2008-02-08 09:20:27,116.75386,40.02128
3,2008-02-08 09:25:27,116.75385,40.02127
3,2008-02-08 09:30:27,116.75385,40.02127
3,2008-02-08 09:33:55,116.75385,40.02127
3,2008-02-08 09:35:27,116.75385,40.02127
3,2008-02-08 09:40:27,116.75385,40.02106
3,2008-02-08 09:45:26,116.74941,40.00067
3,2008-02-08 09:50:26,116.74381,39.96057
3,2008-02-08 09:50:26,116.74381,39.96057
3,2008-02-08 09:55:26,116.72785,39.94459
3,2008-02-08 10:00:26,116.72788,39.94457
3,2008-02-08 10:02:52,116.7279,39.94456
3,2008-02-08 10:05:26,116.72641,39.93813
3,2008-02-08 10:10:26,116.72955,39.91804
3,2008-02-08 10:15:26,116.73759,39.89975
3,2008-02-08 10:20:26,116.74538,39.88322
3,2008-02-08 10:25:26,116.74536,39.88318
3,2008-02-08 10:30:26,116.74442,39.88414
3,2008-02-08 10:35:27,116.7299,39.90206
3,2008-02-08 10:40:26,116.72867,39.92945
3,2008-02-08 10:45:26,116.74826,39.94278
3,2008-02-08 10:50:26,116.78372,39.941
3,2008-02-08 10:55:26,116.78539,39.94189
3,2008-02-08 11:00:26,116.75112,39.94241
3,2008-02-08 11:04:03,116.7252,39.94307
3,2008-02-08 11:05:26,116.71126,39.93875
3,2008-02-08 11:10:26,116.68118,39.92329
3,2008-02-08 11:15:26,116.67099,39.90809
3,2008-02-08 11:20:26,116.65216,39.90705
3,2008-02-08 11:25:26,116.63074,39.90403
3,2008-02-08 11:30:26,116.62713,39.90556
3,2008-02-08 11:35:26,116.5986,39.90861
3,2008-02-08 11:35:26,116.5986,39.90861
3,2008-02-08 11:40:26,116.58911,39.91107
3,2008-02-08 11:45:26,116.58921,39.91047
3,2008-02-08 11:50:26,116.5991,39.91943
3,2008-02-08 11:55:26,116.61824,39.92513
3,2008-02-08 12:00:07,115.57554,39.27022
3,2008-02-08 12:00:07,115.57554,39.27022
3,2008-02-08 12:00:25,116.60208,39.94919
3,2008-02-08 12:05:25,116.62584,39.96308
3,2008-02-08 12:10:25,116.62679,39.97196
3,2008-02-08 12:15:25,116.60705,39.95821
3,2008-02-08 12:15:25,116.60705,39.95821
3,2008-02-08 12:20:25,116.6135,39.93243
3,2008-02-08 12:25:25,116.60464,39.92331
3,2008-02-08 12:35:25,116.58467,39.92038
3,2008-02-08 12:40:26,116.58463,39.92037
3,2008-02-08 12:45:26,116.58488,39.91932
3,2008-02-08 12:50:26,116.56399,39.90862
3,2008-02-08 12:55:26,116.48822,39.90684
3,2008-02-08 13:00:25,116.4323,39.90724
3,2008-02-08 13:05:25,116.40023,39.90657
3,2008-02-08 13:10:25,116.36965,39.90588
3,2008-02-08 13:15:25,116.35053,39.9008
3,2008-02-08 13:20:25,116.30559,39.89583
3,2008-02-08 13:30:25,116.32838,39.89582
3,2008-02-08 13:35:25,116.35071,39.89983
3,2008-02-08 13:40:25,116.34991,39.92614
3,2008-02-08 13:45:25,116.34877,39.95978
3,2008-02-08 13:50:25,116.35397,39.98571
3,2008-02-08 13:55:25,116.42162,39.98762
3,2008-02-08 14:00:25,116.45366,39.98376
3,2008-02-08 14:05:25,116.46223,39.99534
3,2008-02-08 14:10:25,116.4629,39.99207
3,2008-02-08 14:15:25,116.46646,39.99941
3,2008-02-08 14:20:25,116.46697,39.99738
3,2008-02-08 14:25:25,116.46464,39.99186
3,2008-02-08 14:30:25,116.45823,39.97536
3,2008-02-08 14:35:25,116.45829,39.97625
3,2008-02-08 14:40:24,116.45606,39.97502
3,2008-02-08 14:40:24,116.45606,39.97502
3,2008-02-08 14:45:24,116.45117,39.98146
3,2008-02-08 14:50:25,116.44101,39.96595
3,2008-02-08 14:55:25,116.44071,39.9639
3,2008-02-08 15:00:24,116.44292,39.97341
3,2008-02-08 15:05:24,116.45196,39.98176
3,2008-02-08 15:10:25,116.46018,39.98275
3,2008-02-08 15:15:25,116.4585,39.97626
3,2008-02-08 15:20:25,116.4582,39.97605
3,2008-02-08 15:25:25,116.45925,39.96777
3,2008-02-08 15:30:24,116.45547,39.94743
3,2008-02-08 15:35:24,116.45153,39.91559
3,2008-02-08 15:40:24,116.45533,39.90765
3,2008-02-08 15:45:24,116.45878,39.89939
3,2008-02-08 15:50:24,116.45877,39.89942
3,2008-02-08 15:55:24,116.45877,39.89945
3,2008-02-08 16:00:24,116.45881,39.89942
3,2008-02-08 16:05:24,116.47168,39.90082
3,2008-02-08 16:10:24,116.46741,39.90737
3,2008-02-08 16:15:24,116.44441,39.90711
3,2008-02-08 16:20:24,116.42223,39.89934
3,2008-02-08 16:25:24,116.41256,39.89479
3,2008-02-08 16:30:24,116.40617,39.89335
3,2008-02-08 16:35:24,116.4082,39.89885
3,2008-02-08 16:40:24,116.41216,39.89771
3,2008-02-08 16:45:24,116.41624,39.88576
3,2008-02-08 16:50:24,116.43214,39.88271
3,2008-02-08 16:55:24,116.4445,39.87508
3,2008-02-08 17:00:24,116.43952,39.87508
3,2008-02-08 17:05:24,116.42898,39.88304
3,2008-02-08 17:05:24,116.42898,39.88304
